row_id,source,sent0,sent1,hard_neg,static_score,static_reason,chiral_score,chiral_reason,verdict,error,raw
9330,ego4d,The man places his left hand on his left leg,The man places both hand and right leg on the wall,The man removes his left hand from his left leg,3.0,The subject and both specific body parts involved (left hand and left leg) are identical between the anchor and the hard negative.,3.0,The verb phrases 'places on' and 'removes from' constitute a perfect temporal and directional reversal of the action.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and both specific body parts involved (left hand and left leg) are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb phrases 'places on' and 'removes from' constitute a perfect temporal and directional reversal of the action."",
  ""verdict"": ""PASS""
}"
9331,ego4d,The mechanic opens the break pad box,The mechanic opens the box,The mechanic closes the break pad box,3.0,"The subject and object are identical in both sentences, maintaining perfect consistency in non-action elements.",3.0,The actions 'opens' and 'closes' are classic temporal antonyms representing the direct reversal of the action.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical in both sentences, maintaining perfect consistency in non-action elements."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'opens' and 'closes' are classic temporal antonyms representing the direct reversal of the action."",
  ""verdict"": ""PASS""
}
```"
9332,ego4d,The hiker places his left hand on his left leg,The hiker places his left hand on the tree,The hiker removes his left hand from his left leg,3.0,"The subject, object, and body part involved are identical in both the anchor and the hard negative.",3.0,'Removes' is the direct directional and temporal antonym of 'places' within this physical context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and body part involved are identical in both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Removes' is the direct directional and temporal antonym of 'places' within this physical context."",
  ""verdict"": ""PASS""
}"
9333,ego4d,The waiter picks up the table cloth,The waiter picks a cloth,The waiter puts down the table cloth,3.0,"The subject and object are identical in both sentences, maintaining perfect static preservation.",3.0,The actions 'picks up' and 'puts down' are ideal directional antonyms.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical in both sentences, maintaining perfect static preservation."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks up' and 'puts down' are ideal directional antonyms."",
  ""verdict"": ""PASS""
}"
9334,ego4d,The cook picks up a pan from a gas cooker,The cook picks the pan from the ground with his right hand.,The cook puts down a pan on a gas cooker,3.0,"The subject, object, and setting are identical, with the preposition shift being a necessary consequence of the action change.",3.0,'Puts down' is the exact directional and temporal antonym of 'picks up' in this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical, with the preposition shift being a necessary consequence of the action change."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Puts down' is the exact directional and temporal antonym of 'picks up' in this context."",
  ""verdict"": ""PASS""
}"
9335,ego4d,The man passes the phone to his right hand with his left hand.,The woman passes the phone from her right hand to her left hand,The man takes the phone from his right hand with his left hand.,3.0,"The subject, object, and the specific agentive hand are identical between the anchor and the hard negative.",3.0,The shift from 'passes to' to 'takes from' perfectly reverses the directional vector of the phone's movement between the hands.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and the specific agentive hand are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The shift from 'passes to' to 'takes from' perfectly reverses the directional vector of the phone's movement between the hands."",
  ""verdict"": ""PASS""
}
```"
9336,ego4d,The mechanic removes his hands from the socket,The mechanic removes both hands from the clamp,The mechanic inserts his hands into the socket,3.0,"The subject, object, and setting are identical across both sentences, maintaining perfect static preservation.",3.0,The verb 'inserts' is the direct directional and temporal antonym of 'removes' in this specific context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical across both sentences, maintaining perfect static preservation."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'inserts' is the direct directional and temporal antonym of 'removes' in this specific context."",
  ""verdict"": ""PASS""
}"
9337,ego4d,The homemaker picks up a container from the drawer.,The homemaker picks container in the fridge,The homemaker puts down a container into the drawer.,3.0,"The subject, object, and the setting are identical, with only the preposition modified to correctly reflect the directional movement.",3.0,The action 'puts down' is the precise directional and temporal antonym of 'picks up' in the context of object manipulation.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and the setting are identical, with only the preposition modified to correctly reflect the directional movement."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'puts down' is the precise directional and temporal antonym of 'picks up' in the context of object manipulation."",
  ""verdict"": ""PASS""
}
```"
9338,ego4d,The mechanic places the bottle of motor oil on the battery,The mechanic places the sprinkle bottle on the table,The mechanic removes the bottle of motor oil from the battery,3.0,"The subject, object, and physical setting are identical between the anchor and the hard negative.",3.0,'Places' and 'removes' represent a perfect directional and temporal antonym pair for object manipulation.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and physical setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Places' and 'removes' represent a perfect directional and temporal antonym pair for object manipulation."",
  ""verdict"": ""PASS""
}"
9339,ego4d,The construction worker removes his right hand from the plastic bottle of water.,The construction worker removes hand from lawn mower,The construction worker puts his right hand into the plastic bottle of water.,3.0,"The subject, specific body part, and the detailed object are identical word-for-word between the anchor and hard negative.",3.0,The actions 'removes from' and 'puts into' constitute a perfect directional and temporal antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, specific body part, and the detailed object are identical word-for-word between the anchor and hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'removes from' and 'puts into' constitute a perfect directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}"
9340,ego4d,The baker rolls out the dough,The baker rolls the dough on the rolling board,The baker folds the dough,3.0,"The subject and object are identical, and no extraneous setting or manner elements are introduced.",1.0,Folding is a distinct mechanical action in baking rather than the direct directional or temporal inverse of rolling out.,FAIL,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical, and no extraneous setting or manner elements are introduced."",
  ""chiral_score"": 1,
  ""chiral_reason"": ""Folding is a distinct mechanical action in baking rather than the direct directional or temporal inverse of rolling out."",
  ""verdict"": ""FAIL""
}"
9341,ego4d,The waiter picks the plate,The waiter picks a plate in the fridge,The waiter puts the plate down,3.0,"The subject ('The waiter') and object ('the plate') are identical across both sentences, and neither contains a specified setting or manner.",2.0,"While 'picks' and 'puts down' function as opposites, 'picks' is lexically ambiguous (meaning select or lift) compared to the precise directional antonym 'picks up'.",PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject ('The waiter') and object ('the plate') are identical across both sentences, and neither contains a specified setting or manner."",
  ""chiral_score"": 2,
  ""chiral_reason"": ""While 'picks' and 'puts down' function as opposites, 'picks' is lexically ambiguous (meaning select or lift) compared to the precise directional antonym 'picks up'."",
  ""verdict"": ""PASS""
}
```"
