a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
E,E,What directional pattern emerged from the hand's movement?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,4,Chuhan moving bare hand,0613-01,"['Leftwards then upwards.' 'Upwards then downwards.'
 'Rightwards then downwards.' 'Downwards then upwards'
 'Rightwards then upwards.' 'Leftwards then rightwards.']",,"What directional pattern emerged from the hand's movement?
Options: 
A: Leftwards then upwards.
B: Upwards then downwards.
C: Rightwards then downwards.
D: Downwards then upwards
E: Rightwards then upwards.
F: Leftwards then rightwards. 
Pick the best suited option.",E,videos/human/0613-01.mp4
F,A,What directional pattern emerged from the hand's movement?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,Chuhan moving bare hand,0614-00,"['Upwards then leftwards.' 'Upwards then rightwards.'
 'Downwards then rightwards.' 'Downwards then leftwards.'
 'Leftwards then downwards.' 'Rightwards then leftwards.']",,"What directional pattern emerged from the hand's movement?
Options: 
A: Upwards then leftwards.
B: Upwards then rightwards.
C: Downwards then rightwards.
D: Downwards then leftwards.
E: Leftwards then downwards.
F: Rightwards then leftwards. 
Pick the best suited option.",A,videos/human/0614-00.mp4
F,C,What directional pattern emerged from the hand's movement?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,2,Chuhan moving bare hand,0614-01,"['Downwards then rightwards.' 'Upwards then rightwards.'
 'Upwards then leftwards.' 'Downwards then leftwards.'
 'Leftwards then downwards.' 'Rightwards then leftwards.']",,"What directional pattern emerged from the hand's movement?
Options: 
A: Downwards then rightwards.
B: Upwards then rightwards.
C: Upwards then leftwards.
D: Downwards then leftwards.
E: Leftwards then downwards.
F: Rightwards then leftwards. 
Pick the best suited option.",C,videos/human/0614-01.mp4
D,C,What directional pattern emerged from the hand's movement?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,Chuhan moving bare hand,0615-00,"['Downwards then rightwards.' 'Rightwards then leftwards.'
 'Downwards then leftwards.' 'Leftwards then downwards.'
 'Upwards then leftwards.' 'Upwards then rightwards.']",,"What directional pattern emerged from the hand's movement?
Options: 
A: Downwards then rightwards.
B: Rightwards then leftwards.
C: Downwards then leftwards.
D: Leftwards then downwards.
E: Upwards then leftwards.
F: Upwards then rightwards. 
Pick the best suited option.",C,videos/human/0615-00.mp4
C,C,What directional pattern emerged from the hand's movement?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,2,Chuhan moving bare hand,0615-01,"['Leftwards then downwards.' 'Downwards then rightwards.'
 'Downwards then leftwards.' 'Upwards then rightwards.'
 'Upwards then leftwards.' 'Rightwards then leftwards.']",,"What directional pattern emerged from the hand's movement?
Options: 
A: Leftwards then downwards.
B: Downwards then rightwards.
C: Downwards then leftwards.
D: Upwards then rightwards.
E: Upwards then leftwards.
F: Rightwards then leftwards. 
Pick the best suited option.",C,videos/human/0615-01.mp4
C,F,What directional pattern emerged from the hand's movement?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,Chuhan moving bare hand,0616-00,"['Downwards then rightwards.' 'Upwards then leftwards.'
 'Upwards then rightwards.' 'Rightwards then leftwards.'
 'Downwards then leftwards.' 'Leftwards then downwards.']",,"What directional pattern emerged from the hand's movement?
Options: 
A: Downwards then rightwards.
B: Upwards then leftwards.
C: Upwards then rightwards.
D: Rightwards then leftwards.
E: Downwards then leftwards.
F: Leftwards then downwards. 
Pick the best suited option.",F,videos/human/0616-00.mp4
C,D,What directional pattern emerged from the hand's movement?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,3,Chuhan moving bare hand,0616-01,"['Upwards then rightwards.' 'Rightwards then leftwards.'
 'Upwards then leftwards.' 'Leftwards then downwards.'
 'Downwards then rightwards.' 'Downwards then leftwards.']",,"What directional pattern emerged from the hand's movement?
Options: 
A: Upwards then rightwards.
B: Rightwards then leftwards.
C: Upwards then leftwards.
D: Leftwards then downwards.
E: Downwards then rightwards.
F: Downwards then leftwards. 
Pick the best suited option.",D,videos/human/0616-01.mp4
E,E,What directional route did the hand's motion trace?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,Ziyao moving hand with controller,0633-00,"['Downwards then upwards' 'Rightwards then upwards.'
 'Upwards then downwards.' 'Leftwards then rightwards.'
 'Leftwards then upwards.' 'Rightwards then downwards.']",,"What directional route did the hand's motion trace?
Options: 
A: Downwards then upwards
B: Rightwards then upwards.
C: Upwards then downwards.
D: Leftwards then rightwards.
E: Leftwards then upwards.
F: Rightwards then downwards. 
Pick the best suited option.",E,videos/human/0633-00.mp4
B,E,What directional route did the hand's motion trace?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,4,Ziyao moving hand with controller,0633-01,"['Upwards then downwards.' 'Leftwards then rightwards.'
 'Rightwards then downwards.' 'Rightwards then upwards.'
 'Leftwards then upwards.' 'Downwards then upwards']",,"What directional route did the hand's motion trace?
Options: 
A: Upwards then downwards.
B: Leftwards then rightwards.
C: Rightwards then downwards.
D: Rightwards then upwards.
E: Leftwards then upwards.
F: Downwards then upwards 
Pick the best suited option.",E,videos/human/0633-01.mp4
E,F,What directional route did the hand's motion trace?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,Ziyao moving hand with controller,0634-00,"['Rightwards then leftwards.' 'Downwards then leftwards.'
 'Upwards then rightwards.' 'Downwards then rightwards.'
 'Upwards then leftwards.' 'Leftwards then downwards.']",,"What directional route did the hand's motion trace?
Options: 
A: Rightwards then leftwards.
B: Downwards then leftwards.
C: Upwards then rightwards.
D: Downwards then rightwards.
E: Upwards then leftwards.
F: Leftwards then downwards. 
Pick the best suited option.",F,videos/human/0634-00.mp4
D,F,What directional route did the hand's motion trace?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,5,Ziyao moving hand with controller,0634-01,"['Rightwards then leftwards.' 'Upwards then rightwards.'
 'Downwards then rightwards.' 'Downwards then leftwards.'
 'Upwards then leftwards.' 'Leftwards then downwards.']",,"What directional route did the hand's motion trace?
Options: 
A: Rightwards then leftwards.
B: Upwards then rightwards.
C: Downwards then rightwards.
D: Downwards then leftwards.
E: Upwards then leftwards.
F: Leftwards then downwards. 
Pick the best suited option.",F,videos/human/0634-01.mp4
E,F,What directional route did the hand's motion trace?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,Ziyao moving hand with controller,0635-00,"['Upwards then downwards.' 'Rightwards then upwards.'
 'Downwards then upwards' 'Rightwards then downwards.'
 'Leftwards then rightwards.' 'Leftwards then leftwards.']",,"What directional route did the hand's motion trace?
Options: 
A: Upwards then downwards.
B: Rightwards then upwards.
C: Downwards then upwards
D: Rightwards then downwards.
E: Leftwards then rightwards.
F: Leftwards then leftwards. 
Pick the best suited option.",F,videos/human/0635-00.mp4
E,D,What directional route did the hand's motion trace?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,3,Ziyao moving hand with controller,0635-01,"['Leftwards then rightwards.' 'Rightwards then downwards.'
 'Downwards then upwards' 'Leftwards then leftwards.'
 'Rightwards then upwards.' 'Upwards then downwards.']",,"What directional route did the hand's motion trace?
Options: 
A: Leftwards then rightwards.
B: Rightwards then downwards.
C: Downwards then upwards
D: Leftwards then leftwards.
E: Rightwards then upwards.
F: Upwards then downwards. 
Pick the best suited option.",D,videos/human/0635-01.mp4
E,E,What directional route did the hand's motion trace?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,Ziyao moving hand with controller,0636-00,"['Rightwards then upwards.' 'Rightwards then downwards.'
 'Upwards then downwards.' 'Downwards then upwards'
 'Leftwards then rightwards.' 'Leftwards then upwards.']",,"What directional route did the hand's motion trace?
Options: 
A: Rightwards then upwards.
B: Rightwards then downwards.
C: Upwards then downwards.
D: Downwards then upwards
E: Leftwards then rightwards.
F: Leftwards then upwards. 
Pick the best suited option.",E,videos/human/0636-00.mp4
E,A,What directional route did the hand's motion trace?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,0,Ziyao moving hand with controller,0636-01,"['Leftwards then rightwards.' 'Upwards then downwards.'
 'Downwards then upwards' 'Rightwards then upwards.'
 'Leftwards then upwards.' 'Rightwards then downwards.']",,"What directional route did the hand's motion trace?
Options: 
A: Leftwards then rightwards.
B: Upwards then downwards.
C: Downwards then upwards
D: Rightwards then upwards.
E: Leftwards then upwards.
F: Rightwards then downwards. 
Pick the best suited option.",A,videos/human/0636-01.mp4
E,C,What directional route did the hand's motion trace?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,Ziyao moving hand with controller,0637-00,"['Downwards then upwards' 'Leftwards then rightwards.'
 'Rightwards then upwards.' 'Rightwards then downwards.'
 'Leftwards then upwards.' 'Upwards then downwards.']",,"What directional route did the hand's motion trace?
Options: 
A: Downwards then upwards
B: Leftwards then rightwards.
C: Rightwards then upwards.
D: Rightwards then downwards.
E: Leftwards then upwards.
F: Upwards then downwards. 
Pick the best suited option.",C,videos/human/0637-00.mp4
F,A,What directional route did the hand's motion trace?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,0,Ziyao moving hand with controller,0637-01,"['Rightwards then upwards.' 'Rightwards then downwards.'
 'Leftwards then upwards.' 'Downwards then upwards'
 'Upwards then downwards.' 'Leftwards then rightwards.']",,"What directional route did the hand's motion trace?
Options: 
A: Rightwards then upwards.
B: Rightwards then downwards.
C: Leftwards then upwards.
D: Downwards then upwards
E: Upwards then downwards.
F: Leftwards then rightwards. 
Pick the best suited option.",A,videos/human/0637-01.mp4
F,D,How did the hand's position transform directionally?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,Ziyao moving hand with controller,0638-00,"['Rightwards then upwards.' 'Leftwards then upwards.'
 'Downwards then upwards' 'Rightwards then downwards.'
 'Upwards then downwards.' 'Leftwards then rightwards.']",,"How did the hand's position transform directionally?
Options: 
A: Rightwards then upwards.
B: Leftwards then upwards.
C: Downwards then upwards
D: Rightwards then downwards.
E: Upwards then downwards.
F: Leftwards then rightwards. 
Pick the best suited option.",D,videos/human/0638-00.mp4
C,F,How did the hand's position transform directionally?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,5,Ziyao moving hand with controller,0638-01,"['Upwards then downwards.' 'Leftwards then upwards.'
 'Leftwards then rightwards.' 'Downwards then upwards'
 'Rightwards then upwards.' 'Rightwards then downwards.']",,"How did the hand's position transform directionally?
Options: 
A: Upwards then downwards.
B: Leftwards then upwards.
C: Leftwards then rightwards.
D: Downwards then upwards
E: Rightwards then upwards.
F: Rightwards then downwards. 
Pick the best suited option.",F,videos/human/0638-01.mp4
F,D,How did the hand's position transform directionally?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,Ziyao moving hand with controller,0639-00,"['Leftwards then rightwards.' 'Upwards then downwards.'
 'Rightwards then upwards.' 'Rightwards then rightwards.'
 'Downwards then upwards' 'Leftwards then upwards.']",,"How did the hand's position transform directionally?
Options: 
A: Leftwards then rightwards.
B: Upwards then downwards.
C: Rightwards then upwards.
D: Rightwards then rightwards.
E: Downwards then upwards
F: Leftwards then upwards. 
Pick the best suited option.",D,videos/human/0639-00.mp4
E,A,How did the hand's position transform directionally?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,0,Ziyao moving hand with controller,0639-01,"['Rightwards then rightwards.' 'Rightwards then upwards.'
 'Leftwards then upwards.' 'Downwards then upwards'
 'Leftwards then rightwards.' 'Upwards then downwards.']",,"How did the hand's position transform directionally?
Options: 
A: Rightwards then rightwards.
B: Rightwards then upwards.
C: Leftwards then upwards.
D: Downwards then upwards
E: Leftwards then rightwards.
F: Upwards then downwards. 
Pick the best suited option.",A,videos/human/0639-01.mp4
B,D,How did the hand's position transform directionally?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,Ziyao moving hand with controller,0640-00,"['Downwards then leftwards.' 'Leftwards then downwards.'
 'Downwards then rightwards.' 'Rightwards then leftwards.'
 'Upwards then leftwards.' 'Upwards then rightwards.']",,"How did the hand's position transform directionally?
Options: 
A: Downwards then leftwards.
B: Leftwards then downwards.
C: Downwards then rightwards.
D: Rightwards then leftwards.
E: Upwards then leftwards.
F: Upwards then rightwards. 
Pick the best suited option.",D,videos/human/0640-00.mp4
F,D,How did the hand's position transform directionally?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,3,Ziyao moving hand with controller,0640-01,"['Upwards then leftwards.' 'Leftwards then downwards.'
 'Upwards then rightwards.' 'Rightwards then leftwards.'
 'Downwards then rightwards.' 'Downwards then leftwards.']",,"How did the hand's position transform directionally?
Options: 
A: Upwards then leftwards.
B: Leftwards then downwards.
C: Upwards then rightwards.
D: Rightwards then leftwards.
E: Downwards then rightwards.
F: Downwards then leftwards. 
Pick the best suited option.",D,videos/human/0640-01.mp4
